",,QuestionID"	originalQuestionID	totalPossiblePoint	AnswerKey	isMultipleChoiceQuestion	includesDiagram	examName	schoolGrade	subject	category	focusVerified	year	knowledgetype	topic	explanation	question	notes	explanation annotators	flags
89733	5625	1	B	1	0	MCAS	5	Science	Train	1	2008	MODEL		0d14-a620-1810-48a3|CENTRAL 72e2-6cde-7faa-4d2b|CENTRAL 10a8-eeb5-10c6-369a|CENTRAL affe-fe56-0a7c-ba87|LEXGLUE	Michael has a pencil case made of pine wood. The surface of the pencil case scratches and dents easily. He wants to make a new pencil case that will not scratch or dent easily. Which of the following should Michael do to make a new pencil case that will not scratch or dent easily? (A) make the pencil case a different size (B) use a different material to make the pencil case (C) make the pencil case from another piece of pine wood (D) use a thicker piece of pine wood to make the pencil case	A material that scratches easily has a low hardness.  A material that dents easily has a low strength.   Changing materials allows one to choose a new material with different properties.	EW 	 FLAG2 HARD
89722	5614	1	D	1	0	MCAS	5	Science	Train	1	2008	"MODEL,CAUSAL"		4730-e0f3-6d20-0e0e|CENTRAL a7ea-1134-ae5c-b085|CENTRAL 4a5a-9115-28a9-b97b|BACKGROUND f03c-decc-030f-b860|BACKGROUND 3961-d09c-4b9a-a6f7|GROUNDING d24e-3153-b652-ccfa|LEXGLUE 4e89-3fff-95dc-573e|GROUNDING 2946-6e9f-c2f8-2575|CENTRAL	Which of the following is most likely to make a rock crack and crumble? (A) dew evaporating on the rock (B) leaves decaying on the rock (C) snow melting in a crack in the rock (D) water freezing in a crack in the rock	Weathering is a process that breaks down rocks and other surface materials into smaller pieces.  A crack is formed when something breaks. A rock is a hard substance composed of minerals.  Weathering involves breaking down a larger object into smaller pieces.  Break down means to change a whole into pieces.  Weathering is usually caused by interaction with wind or water over long periods of time.  Crumble means break down.  Ice wedging is a kind of mechanical weathering resulting from freezing and thawing water.	SM EW 	 SUCCESS
89721	5611	1	B	1	0	MCAS	5	Science	Train	1	2008	"EXAMPLE,PROCESS"			Which of the following best represents one particular stage in a life cycle? (A) a fish swimming (B) a seed sprouting (C) a leaf growing (D) a dog eating	"The life cycle of a plant describes stages from birth to death.  A plant starts as a seed.  A seed germinates into a seedling, which is a baby plant.  The seedling grows into an adult plant.  Adult plants may reproduce by producing seeds, starting the life cycle again for it's offspring.  The final stage of the life cycle is death, when the plant is no longer alive, generally due to disease, or being eaten.  Sprouting means germinating. "		 EMPTY FLAG3 HARD
AIMS_2009_4_9	9	1	B	1	0	AIMS	4	Science	Train	1	2009	"PROCESS,CAUSAL"		c4a5-aa15-26ae-c951|CENTRAL fb26-f5aa-51d2-7866|CENTRAL 0c28-b3cd-bb77-d385|CENTRAL 562c-c77b-8ec7-4ab5|CENTRAL 5e75-4bbb-dae0-311f|BACKGROUND daad-f76d-b43d-ce31|LEXGLUE	Wind can cause erosion that changes the surface of the Earth. Wind erosion can have negative effects on the environment by removing soil and polluting the air during dust storms. Which of the following land forms are created by wind erosion? (A) arches and faults (B) sand dunes and arches (C) meanders and moraines (D) moraines and sand dunes	"A sand dune is a hill of sand that was piled by the wind.  Pile is a kind of motion that places things on top of each other. Soil erosion is the loss of soil from water or wind.  Soil erosion means soil is moved away, usually by water or wind. "	SM EW 	 SUCCESS
AIMS_2009_4_10	10	1	A	1	0	AIMS	4	Science	Train	1	2009	DEF		ad64-e231-181e-0684|CENTRAL 7a68-d438-ce92-5fb1|CENTRAL	Wind can cause erosion that changes the surface of the Earth. Wind erosion can have negative effects on the environment by removing soil and polluting the air during dust storms. Walter wanted to find out if faster wind speeds increased the amount of wind erosion. Which instrument should he use to measure wind speed? (A) anemometer (B) barometer (C) rain gauge (D) thermometer	An anemometer is an instrument used to measure wind speed.	SM EW 	 SUCCESS
AIMS_2009_4_17	17	1	C	1	0	AIMS	4	Science	Train	1	2009	MODEL		965d-4d8b-7777-6434|CENTRAL 72b4-027a-430e-ee18|CENTRAL 466a-2c15-ac54-8361|GROUNDING bea1-3b11-3955-ffaf|GROUNDING fa65-d947-a5a2-2d1f|GROUNDING c527-3fa0-13ee-6b34|BACKGROUND 10ce-c060-90b9-b748|BACKGROUND	Scientists claim that the area around the Grand Canyon was once covered by an ocean. What evidence would support their claim? (A) Dinosaur footprints were found near the Grand Canyon. (B) Fish were found living in the rivers of the Grand Canyon. (C) Fossils of ocean animals were found at the Grand Canyon. (D) Bones from desert animals were found at the Grand Canyon.	Fossils of an animal being found somewhere means that animal lived in that place long ago.   Fossils of ocean animals being found in the grand canyon means ocean animals used to live there long ago.	SM EW 	 SUCCESS
MDSA_2007_5_9	9	1	B	1	0	Maryland School Assessment - Science	5	Science	Train	1	2007	MODEL			A student boils 100 grams of water to form water vapor (gas). What method should the student use to determine that the mass of the water vapor is equal to 100 grams? (A) measuring the amount of water vapor (gas) in the air (B) collecting the water vapor (gas) and cooling it back to a liquid (C) weighing the beaker before and after the water is boiled (D) comparing the temperature of the boiling water to the temperature of the water vapor (gas)			 EMPTY HARD
MDSA_2007_4_4	4	1	D	1	0	Maryland School Assessment - Science	4	Science	Train	1	2007	CAUSAL/PROCESS		02f0-b4ba-41d8-0483|CENTRAL b9ee-1aa0-8736-13c8|CENTRAL 791e-1c71-7a1d-d10a|CENTRAL 9752-f5f1-f7af-ff0e|GROUNDING 18c0-bb11-0330-ae2c|LEXGLUE 95de-5e9c-79e0-c861|CENTRAL 9885-6337-f26c-cfbd|GROUNDING a52a-1b59-1f8c-028e|GROUNDING 1272-6781-b4fb-96ab|GROUNDING	Natural processes shape the surface of Earth. Most canyons are formed by (A) ice (B) plants (C) steady winds (D) moving water	"A canyon is a kind of big crack in the ground, or a very deep valley.  Canyons are usually formed by rivers.  A river is a kind of moving body of water.  A body of water contains water. "	EW 	 SUCCESS
MDSA_2008_5_16	16	1	C	1	0	Maryland School Assessment - Science	5	Science	Train	1	2008	"EXAMPLE,CAUSAL"		a0b2-a45f-01e1-4bf4|CENTRAL 3961-d09c-4b9a-a6f7|GROUNDING 4084-f2bc-52cf-0f74|CENTRAL 794f-a751-b0d2-097f|LEXGLUE 2889-3edc-095a-6d6b|CENTRAL 4710-c993-7a19-bef2|LEXGLUE e00a-03fe-d978-1a27|CENTRAL 9554-47d7-c095-1df7|CENTRAL c12d-b29a-5073-54ab|CENTRAL d753-423d-5ce7-53ce|LEXGLUE 7ef3-7d2a-dd0a-7953|LEXGLUE 5e35-243f-81ab-5eef|LEXGLUE 59d6-9954-ef5e-12b2|GROUNDING bfeb-fb56-8937-91c9|GROUNDING	"A student leaves a bucket of water outside on a warm, sunny day. Which process most likely happens to the water in the bucket? (A) melting (B) freezing (C) evaporation (D) condensation"	Evaporation is when a liquid changes to a gas.  Vapor means a gas.  Liquids that have higher temperatures evaporate quicker.  Warm means warm temperature.  Sunny means a day with lots of sunlight.  Objects placed in the sunlight will absorb solar energy and increase temperature.  The sun causes water to evaporate quicker by adding heat.   Heating means adding heat.  Adding something is a kind of change.	EW 	 SUCCESS
MDSA_2008_5_18	18	1	B	1	0	Maryland School Assessment - Science	5	Science	Train	1	2008	"EXAMPLE,TRIVIA?"			People use water in different ways. Which of these activities wastes water? (A) filling a glass with water (B) leaving a faucet on (C) soaking vegetables in water to clean them (D) adding cups of water as directed by a recipe	Leaving a faucet on means taking water but not using it.  Taking something without using it is a waste of that thing.		 EMPTY HARD
MDSA_2007_4_35	35	1	B	1	0	Maryland School Assessment - Science	4	Science	Train	1	2007	"PROP,DEF"		d06e-6c86-abe9-f3d5|CENTRAL 866b-5e77-f131-2b80|CENTRAL 33f0-39de-0983-aad8|CENTRAL	Aluminum and copper are composed of different types of matter. Which statement best describes matter? (A) Matter has mass. (B) Matter has mass and volume. (C) Matter must change into different forms. (D) Matter must be contained in a certain volume.	Mass is a property of matter.  Volume is a property of matter.	SM EW  	 SUCCESS
MDSA_2011_4_2	2	1	C	1	0	Maryland School Assessment - Science	4	Science	Train	1	2011	MODEL?		b5d1-0f14-f32e-c6b4|GROUNDING ad2f-c1c6-5368-4fcd|CENTRAL b756-83bc-074d-62a2|LEXGLUE 2f86-693e-7175-9932|GROUNDING 5639-8136-4788-3ee6|GROUNDING c6ad-76f9-7f5c-33e0|CENTRAL ac8a-77b3-7190-7751|CENTRAL ece8-8e35-fc83-f487|CENTRAL b5b8-ce64-6568-4a6c|LEXGLUE b48d-28f4-b020-de9f|CENTRAL 520f-4fa4-acef-f45f|LEXGLUE f9e1-ca2c-699a-ab24|GROUNDING	"In Maryland, most bears have thick, dark fur. Which statement best explains how dark fur helps bears survive in the forests of Maryland? (A) Dark fur is lightweight. (B) Dark fur scares enemies. (C) Dark fur helps bears hide. (D) Dark fur keeps bears cool."	A bear is a kind of animal. An animal's color is usually the color of their fur or skin.  Dark means dark in color.  A dense forest is often dark.  A forest is a kind of environment.  Being the same color as the environment is a form of camouflage.  Camouflage means a visual disguise.  Disguise is to change appearance to hide.  Blending in means hiding.   Camouflage is a kind of adaptation.  An adaptation is a kind of change made in response to the environment.  Hiding is a form of protection from predators.  Camouflage is a form of protection from predators.  Protecting something means preventing harm.  EW: Link adaptation to survive	SM EW  	 SUCCESS
MDSA_2007_5_20	20	1	A	1	0	Maryland School Assessment - Science	5	Science	Train	1	2007	"MODEL,CAUSAL"		e682-f47d-cc9c-a67c|CENTRAL	The motion of Earth is responsible for several celestial events. Which of the following events is caused by Earth revolving around the sun? (A) the days in a year (B) the hours in a day (C) the changes in the atmosphere of Earth (D) the position of the constellations in space	Earth is a kind of planet.  The sun is a kind of star.  A year is the time it takes the Earth to complete one orbit around the Sun.  Planets orbit around stars.  Orbit is a kind of circular motion caused by gravity.  Orbit is the time it takes for a planet to revolve around a star.  A year contains 365 days.	EW 	 SUCCESS
MDSA_2007_4_31	31	1	A	1	0	Maryland School Assessment - Science	4	Science	Train	1	2007	"PROP,EXAMPLE"		75d4-1f81-cb21-f793|ROLE 7ba5-ac67-433e-b356|ROLE 1763-9f64-7941-cb50|ROLE c963-24b2-f50d-a21d|GROUNDING 10ce-c060-90b9-b748|GROUNDING 102a-fa79-43cd-e9a4|CENTRAL 29be-69ad-17f4-11f0|CENTRAL e0eb-f67a-6f99-b25b|GROUNDING 2f86-693e-7175-9932|GROUNDING e864-93bd-18ea-8a13|GROUNDING 7892-f43a-8f12-2a8d|GROUNDING 1112-d2ae-a1f5-ffb6|LEXGLUE ee78-0795-be47-6ad8|CENTRAL	"A female dog is having puppies. She has black fur, brown eyes, and a curly tail. She can sit, bark, and roll over on command. Which set of traits can the female dog's puppies inherit? (A) brown eyes, black fur (B) fur, roll over on command (C) brown eyes, sit on command (D) bark on command, curly tail"	Eye color is an inherited characteristic.  Fur color and fur coloration are inherited characteristics.  Black is a kind of color.  Brown is a kind of color.	SM EW PJ  	 SUCCESS
CSZ20249	CSZ20249	1	C	1	0	California Standards Test - Science	5	Science	Train	1	2008	"PROP,MODEL?"		e558-47b4-48f0-98a4|CENTRAL c1d3-4ab4-b443-aac3|CENTRAL a67b-a673-e85b-6310|CENTRAL 4084-f2bc-52cf-0f74|CENTRAL 533c-79f7-8267-e271|GROUNDING 7821-1a7c-405f-2393|GROUNDING f8c1-7c98-7ff9-89ad|GROUNDING 737d-9e1b-683f-862c|GROUNDING 9526-aecc-22b2-4b6a|GROUNDING bb63-bcc5-0cd8-72db|CENTRAL	"Salt concentration, water temperature, plankton, and the whale shark might all be used in a description of an ocean (A) climate. (B) food web. (C) ecosystem. (D) population."	Definition of ecosystem needed here.  This question requires thinking about inclusive answers vs. exclusive answers.	 	 HARD
CSZ10244	CSZ10244	1	B	1	0	California Standards Test - Science	5	Science	Train	1	2007	PROCESS		244b-03a0-929e-0095|CENTRAL 4677-279f-1c3b-2333|CENTRAL	The digestion process begins in which of the following? (A) large intestine. (B) mouth. (C) small intestine. (D) stomach.	"Humans start digesting food in the mouth.  The start of something is where it begins.  In the mouth, food is chewed.  After food is chewed, it is swallowed, where it moves to the stomach.  In the stomach, food is broken down by digestive enzymes.  It then passes through the small intestine, where nutrients from the food are absorbed into the blood.  Food that is left moves into the large intestine, where it leaves the body as waste. EW:  Still have to deal with the starting part, also should I mention that digestion is a process?"	 	 FLAG3 HELP
CSZ10292	CSZ10292	1	C	1	0	California Standards Test - Science	5	Science	Train	1	2004	PROCESS		96ff-31bb-ea13-9aff|CENTRAL 0962-4a47-4e17-ce97|CENTRAL f812-4338-e44b-e685|GROUNDING 93b8-fdb5-f003-dedb|CENTRAL 2851-a2b0-f5df-dae7|CENTRAL 1b31-08ba-2a30-8dd0|LEXGLUE	Which of the following gases do plants use in photosynthesis? (A) hydrogen. (B) oxygen. (C) carbon dioxide. (D) carbon monoxide.	Photosynthesis converts sunlight into sugars that a plant cell uses as food and a source of energy.  Photosynthesis takes in sunlight and carbon dioxide.  Photosynthesis produces oxygen and sugars.  Oxygen is a kind of gas.  Carbon dioxide is a kind of gas.  A leaf is a part of a plant. The main functions of a leaf are photosynthesis and gas exchange.	EW SM  	 SUCCESS
CSZ20146	CSZ20146	1	D	1	0	California Standards Test - Science	5	Science	Train	1	2004	"PROP,MODEL"		2ffc-4513-8fad-bf73|CENTRAL e59c-b8d6-ebb0-b796|GROUNDING 33a0-5ab1-14b3-6bf8|GROUNDING bb63-bcc5-0cd8-72db|CENTRAL f7a7-6ffc-be3e-d21d|CENTRAL 10ce-c060-90b9-b748|GROUNDING 10d3-297c-e0e5-8531|LEXGLUE 328a-8d46-1485-c3c3|GROUNDING	Which of the following is a living component of a desert in California? (A) low rainfall. (B) hot temperature. (C) polar bear. (D) horned lizard.	A lizard is a kind of living thing.  A component means a part of.  Lizards often live in desert habitats.  Living in a habitat means being a part of that habitat. EW: Should negative roles be included?	EW  	 SUCCESS
CSZ20273	CSZ20273	1	B	1	0	California Standards Test - Science	5	Science	Train	1	2007	MODEL		536f-f053-aca7-9bed|CENTRAL 4710-c993-7a19-bef2|LEXGLUE 4201-f5ef-6bd3-f5b4|LEXGLUE 5657-c6bc-e6cd-ae38|LEXGLUE d12e-268f-1b21-6879|LEXGLUE 23bf-e586-9387-c883|GROUNDING	"When electric current flows through the metal filament of a light bulb, electrical energy is converted to (A) heat energy only. (B) heat and light energy. (C) light and motion energy. (D) light energy only."	A light bulb is an electrical device that converts electrical energy into light energy.  An incandescent light bulb converts electricity into light by sending electricity through a filament.  A filament is made out of metal.  Metals are electrical conductors.  A filament in a light bulb is usually made of tungsten.  A filament produces light by becoming so hot that it glows.  Glowing means producing light.   Some light bulbs also convert electricity into heat energy.	SM PJ  	 SUCCESS
CSZ10302	CSZ10302	1	C	1	0	California Standards Test - Science	5	Science	Train	1	2006	"PROP,DEF"		b872-e845-39f5-5b25|CENTRAL 01a8-2f77-9145-2ab3|LEXGLUE 6903-1d34-3271-a6b8|GROUNDING 140f-03da-a4ce-9f45|LEXGLUE	Which of the following is a property of CO2 gas? (A) It feels like a rock. (B) It smells like a lemon. (C) It is colorless. (D) It is hard.	CO2 means carbon dioxiode.  Carbon dioxide is normally a gas.  Carbon dioxide is colorless.	EW SM  	 SUCCESS
CSZ10266	CSZ10266	1	C	1	0	California Standards Test - Science	5	Science	Train	1	2006	"MODEL,CAUSAL"		c9e0-141e-88fa-2c43|CENTRAL 04a3-0791-9bd3-602d|CENTRAL 0439-8c06-da63-6721|CENTRAL a0b2-a45f-01e1-4bf4|CENTRAL 4710-c993-7a19-bef2|LEXGLUE 90b4-16bc-47b4-a337|CENTRAL e3cb-84d0-f086-f8b8|GROUNDING 48a7-5d3b-ade1-3644|GROUNDING 010a-f960-ad4b-537c|LEXGLUE 55b7-97a0-0554-156d|LEXGLUE 0f2d-b1e3-27a6-75b9|CENTRAL 3005-d180-4d74-cdb2|GROUNDING 95c4-ec5e-bce9-afd8|GROUNDING	A metal spoon was left in a pot of boiling soup. The cook burned a finger by touching the spoon. Why did the finger get burned? (A) The metal spoon chemically reacted with the cook's hand. (B) The metal spoon conducted electricity to the cook's hand. (C) The metal spoon conducted heat to the cook's hand. (D) The metal spoon insulated the cook's hand.	"A finger is a body part.  A finger is a part of a hand.  A cook is a kind of profession for a human.  A human has body parts.  Burning a body part means it was exposed to a lot of heat energy.  Touching means making contact with the surface of an object with a body part.  Touching causes being exposed to something.  Metal objects conduct heat energy.  A metal spoon is an object made out of metal. Conducting heat energy means that if part of an object is exposed to heat energy, the heat will transfer to the entire object, and the entire object will become the same temperature.  Hot means high heat energy.  Heating means adding heat.  Adding something is a kind of change.  Adding something means you transfer it from one place to another.  A stove is a machine used by cooks to generate heat, usually for cooking.  A pot is a kind of metal container used for cooking.  Generate means to create.  Changing from a liquid to a gas is called boiling.  Boiling happens when liquids are heated.  Soup is a kind of liquid food.  Liquid foods are usually cooked in pots. "	EW  	 SUCCESS
TAKS_2009_5_9	9	1	B	1	0	TAKS	5	Science	Train	1	2009	MODEL		a0b2-a45f-01e1-4bf4|CENTRAL 3961-d09c-4b9a-a6f7|GROUNDING	Which process will separate the sugar from a mixture of sugar and water? (A) Stirring the mixture (B) Evaporating the water (C) Adding more water (D) Adding more sugar	"EW:  Evaporation is a kind of process.  Liquid evaporates.  Solids do not evaporate.  Water is a kind of liquid.  Sugar is a kind of solid.  When the liquid in a mixture is evaporated, the solids in that mixture remain.  How to link separation to all of this??"	EW  	 HARD
TAKS_2009_5_5	5	1	B	1	0	TAKS	5	Science	Train	1	2009	"EXAMPLE,CAUSAL"		ee58-1bbb-62c4-2c84|GROUNDING 6abc-4443-f672-9a97|CENTRAL fae9-3cca-92cd-bf20|CENTRAL 4710-c993-7a19-bef2|LEXGLUE	Ice cream in a bowl changed from solid to liquid in a few minutes. Which of the following most likely caused this change? (A) Bacteria grew in the ice cream. (B) Heat was added to the ice cream. (C) Water evaporated from the ice cream. (D) Frozen berries were sprinkled on the ice cream.	Changing from a solid to a liquid is called melting.  Melting happens when solids are heated.  Heating means adding heat.	 	 SUCCESS
VASoL_2007_3_23	23	1	C	1	0	Virginia Standards of Learning - Science	3	Science	Train	1	2007	CAUSAL?		b096-ec41-5c64-f0d4|GROUNDING 838c-30bf-9b24-714b|CENTRAL c963-24b2-f50d-a21d|GROUNDING 5753-2812-04c2-af70|CENTRAL e6fb-12a1-939d-e850|LEXGLUE e9f8-f0c7-07ec-99de|LEXGLUE	A dog gets the energy it needs to run from (A) the air (B) the Sun (C) food (D) water	A dog is a kind of animal. Animals get energy from food. PJ:	SM EW PJ 	 SUCCESS
VASoL_2011_5_15	15	1	B	1	0	Virginia Standards of Learning - Science	5	Science	Train	1	2011	"DEF,PROP"		8958-fc28-d9ce-a1d6|CENTRAL 0962-4a47-4e17-ce97|CENTRAL fa62-7076-3a48-59e3|GROUNDING 3048-dcac-daad-f832|LEXGLUE	Which of these is a function of a leaf? (A) Carrying nutrients throughout the plant (B) Converting solar energy into sugar (C) Creating shade for the plant (D) Absorbing water from the ground	A leaf is a part of a plant.  The main functions of a leaf are photosynthesis and gas exchange.  Photosynthesis converts sunlight into sugars that a plant cell uses as food and a source of energy.  Sunlight means solar energy.	SM  	 SUCCESS
VASoL_2010_5_1	1	1	D	1	0	Virginia Standards of Learning - Science	5	Science	Train	1	2010	"EXAMPLE,CAUSAL"		d3ac-d13c-97bb-6a5a|ROLE e9e1-2164-9acf-637a|BACKGROUND 281b-9541-e1c7-6c92|CENTRAL 085c-28bf-bb51-79e6|CENTRAL d7c1-cdfd-2de5-6b7d|BACKGROUND ddcc-3b71-b14e-97d1|CENTRAL 3dad-38fc-471b-0aed|CENTRAL e9f8-f0c7-07ec-99de|LEXGLUE be6c-e07f-062e-3207|LEXGLUE 9963-e79f-4516-551a|GROUNDING 3b7f-815d-511b-c7bb|GROUNDING 2479-774e-9ef8-d595|LEXGLUE	Which of these human activities most relies on high-quality soil? (A) Hiking (B) Hunting (C) Coal mining (D) Growing crops	Plants require soil to survive.  Soil contains nutrients that plants absorb through their roots.  The amount of nutrients in soil are one factor that determines soil quality.  Crops are a kind of plant.  Plants require nutrients to grow.	SM EW  	 SUCCESS
VASoL_2007_5_28	28	1	C	1	0	Virginia Standards of Learning - Science	5	Science	Train	1	2007	PROCESS		16b7-673f-bc0d-ed99|CENTRAL a908-944e-04aa-71bc|CENTRAL c273-104b-3c47-f637|LEXGLUE 0962-4a47-4e17-ce97|CENTRAL f812-4338-e44b-e685|GROUNDING	Which gas is given off by plants? (A) Hydrogen (B) Nitrogen (C) Oxygen (D) Helium	Oxygen is given off by plants.  Oxygen is also taken in by animals.	EW  	 SUCCESS
VASoL_2007_3_34	34	1	A	1	0	Virginia Standards of Learning - Science	3	Science	Train	1	2007	PROP		ef49-c852-8727-d2dd|CENTRAL e5ad-f4c8-aca4-466f|CENTRAL 02a0-8f5c-4e3a-a064|GROUNDING	The seeds of an oak come from the ___. (A) fruit (B) leaf (C) root (D) stem	The fruit is the part of a plant that holds the seeds.	 	 SUCCESS
VASoL_2008_3_17	17	1	B	1	0	Virginia Standards of Learning - Science	3	Science	Train	1	2008	"CAUSAL,EXAMPLE"		a1a9-97db-a771-1c2b|GROUNDING d247-b029-3aab-0950|CENTRAL 2889-3edc-095a-6d6b|CENTRAL 6abc-4443-f672-9a97|CENTRAL 8cbb-8bf8-bfbd-681e|CENTRAL 4710-c993-7a19-bef2|LEXGLUE dcbe-9523-4529-c54e|CENTRAL e00a-03fe-d978-1a27|CENTRAL 80f0-202c-0427-9ddc|LEXGLUE b877-a58b-f75a-3998|LEXGLUE 9469-8559-7f35-1bbd|LEXGLUE 36f6-e94f-8780-1897|GROUNDING 3b7f-815d-511b-c7bb|GROUNDING	An ice cube placed in sunlight melts quickly. Which BEST explains this event? (A) The Sun is far away. (B) The Sun makes heat. (C) The ice cube is a solid. (D) The ice cube looks clear.	An ice cube is a solid.  Changing from a solid to a liquid is called melting.  Melting happens when solids are heated.  Heating means adding heat.  Sunlight is produced by the sun.  Sunlight is a form of energy that produces heat.	SM EW  	 SUCCESS
VASoL_2010_5_24	24	1	B	1	0	Virginia Standards of Learning - Science	5	Science	Train	1	2010	"MODEL,CAUSAL"		1f99-d3ee-86cc-008f|CENTRAL 8726-c09d-4a3b-e814|LEXGLUE e4df-dd99-74d8-ede4|LEXGLUE fc64-bcd7-4282-619e|LEXGLUE b5b8-ce64-6568-4a6c|LEXGLUE	Which of these is a way the people of Virginia can help restore a natural ecosystem? (A) Burn their trash (B) Plant native plants (C) Feed leftover meals to deer (D) Drain automobile oil into the grass	"An ecosystem is a large community of living organisms, including plants, animals, and microbes, at a particular place or area.  A natural ecosystem is an ecosystem that contains native living things.  A native plant (also called an indigenous plant) is when a plant lives somewhere because of nature, not human change.  Planting something increases the amount of something.  Increasing the amount of something native helps restore the thing it is a part of. "	SM  	 SUCCESS
VASoL_2011_5_23	23	1	B	1	0	Virginia Standards of Learning - Science	5	Science	Train	1	2011	MODEL		ca00-8e56-17f5-9665|CENTRAL 53a9-7d7d-dbcb-98aa|CENTRAL 8b85-9aff-8362-b0d3|LEXGLUE	Which of these human activities in a forest has a positive effect on the ecosystem? (A) Clearing the land to build new homes (B) Planting new trees where old ones were cut down (C) Building a new highway through the area (D) Cutting down trees to make farmland	"A forest is a kind of ecosystem.  An ecosystem is a large community of living organisms, including plants, animals, and microbes, at a particular place or area.  Humans changing ecosystems usually causes harm to the living organisms in an ecosystem. Cutting down trees causes harm to the living organisms in an ecosystem.  Planting trees is the opposite of cutting down trees.  Planting trees helps an ecosystem.  Helping means have a positive effect. "	EW  	 SUCCESS
VASoL_2008_3_14	14	1	A	1	0	Virginia Standards of Learning - Science	3	Science	Train	1	2008	MODEL		66f7-f191-3c2b-d38e|CENTRAL 182e-8760-e878-1751|GROUNDING bbef-5cd8-4316-7358|CENTRAL	Which of these is the BEST reason to study weather? (A) To be prepared for storms (B) To learn how fossils are formed (C) To see changing phases of the Moon (D) To find ways for animals to live longer	Storms are a kind of weather.  Storms can cause harm.  Preparing for something allows one to reduce harm of something that may happen in the future. Studying something allows someone to predict it's behavior.  Prediction allows one to know what might happen in the future.	SM EW  	 SUCCESS
VASoL_2008_5_9	9	1	B	1	0	Virginia Standards of Learning - Science	5	Science	Train	1	2008	DEF		e682-f47d-cc9c-a67c|CENTRAL	Earth makes a complete revolution around the Sun about once every (A) day (B) year (C) season (D) minute	A year is the time it takes the Earth to orbit the sun once.  Orbiting something means revolving around something.	SM  	 SUCCESS
VASoL_2010_3_29	29	1	D	1	0	Virginia Standards of Learning - Science	3	Science	Train	1	2010	MODEL		9d3e-05a6-f555-db18|LEXGLUE a65f-d177-962c-f0fe|BACKGROUND a54a-a04c-71eb-ba0a|CENTRAL 10fd-451d-ea1e-99fa|LEXGLUE 360a-b24c-3306-9b73|LEXGLUE 57d4-79ba-a97d-0f9a|LEXGLUE ed09-025e-89b8-d48f|LEXGLUE fc64-bcd7-4282-619e|LEXGLUE aaa1-6683-9d15-9829|CENTRAL 54f0-f2ea-baa5-7a2f|CENTRAL ba9c-311b-f2d0-caa9|LEXGLUE f3f5-fefd-3507-4a59|LEXGLUE 3ac8-28fa-96ea-4658|CENTRAL b7b1-1f23-bd44-0112|LEXGLUE b5d1-0f14-f32e-c6b4|GROUNDING fc8a-1dc7-a746-de58|GROUNDING 1868-70f2-364b-04e1|LEXGLUE	People can help keep a forest a good place for birds to live by (A) dumping garbage in a small part of the forest (B) building a road through the middle of the forest (C) burning dead trees to make smoke in the air (D) preventing too many trees from being cut down	"A forest is a habitat where birds live.  A forest is a kind of ecosystem.  A bird is a kind of animal.  A bird is a kind of living thing.  A good place to live is a place that is not negative.  An ecosystem is a large community of living organisms, including plants, animals, and microbes, at a particular place or area.  Humans changing ecosystems usually causes harm to the living organisms in an ecosystem.  Cutting down trees causes harm to the living organisms in an ecosystem.  Preventing something means making it not happen. "	SM EW  	 SUCCESS
VASoL_2010_5_31	31	1	B	1	0	Virginia Standards of Learning - Science	5	Science	Train	1	2010	"EXAMPLE,MODEL"		2728-2bde-6c00-9dd0|GROUNDING 2e43-a74f-bca2-5d7f|CENTRAL 9e7d-986e-6af1-5ac1|GROUNDING 5e4d-6ae2-e556-9200|CENTRAL 72a6-1822-575b-e849|LEXGLUE 5e04-dbd6-f9b0-14b4|GROUNDING d326-a597-1e70-347e|LEXGLUE 7c96-f704-e51e-1678|LEXGLUE 5657-c6bc-e6cd-ae38|LEXGLUE b5ca-9f64-d6d6-6783|GROUNDING	Which item is designed to change electrical energy into heat energy? (A) Alarm clock (B) Hand dryer (C) Fan (D) Telephone	A hand dryer is an electrical appliance.  A hand dryer produces heat.  An electrical appliance uses electrical energy.  Heat is a kind of energy.  An electrical appliance can convert electrical energy into different kinds of energy.	SM EW  	 SUCCESS
VASoL_2009_3_35	35	1	D	1	0	Virginia Standards of Learning - Science	3	Science	Train	1	2009	"EXAMPLE,MODEL"			An old T-shirt can be ripped into smaller pieces and used as rags. An empty milk jug can be used to water houseplants. Both of these are examples of how (A) saving water conserves future resources (B) using old materials can waste money (C) plants need water to be healthy (D) everyday materials can be reused			 EMPTY HARD
86022	10	1	A	1	0	NYSEDREGENTS	4	Science	Train	1	2011	EXAMPLE		c457-baf0-ed17-9213|CENTRAL 7c96-f704-e51e-1678|LEXGLUE	Which form of energy is found in food? (A) chemical (B) electrical (C) sound (D) mechanical	Food is eaten by living things to provide energy and nutrients.  A nutrient is a chemical compound.  Food contains carbohydrates.  Carbohydrates are chemical compounds made up of joined sugars.  Carbohydrates are a form of energy storage and energy transport.	EW SM  	 SUCCESS
